,,,,,,,,String Pot #1/Mid disp,,,String Pot #2/Mid disp,,,Strain Gages (ue),,,,,,
,,,,,,,,,,0.944,,,0.944,1,2,3,,4,5,6
Time,1.0000,,Loading step,Load,Loading (lb),LC,,Sting Pot,,Displacement (in),String Pot,,Displacement (in),Ext Bot,Int Top,Int Bot,Int Shear,Int Bot,Int Shear 2,Ext Top
12/22/2015 16:37:15.488,0.0000,,x,17838,-17673,0.002444,0.00003,6.78995,-1.989394,-2.107408898,6.78995,-1.989394,-2.107408898,0.000026,-0.000081,0.008801,0.000002,-0.029645,0.000045,-0.001793
12/22/2015 16:37:18.125,0.0000,,x,17844,-17679,0.000301,0.00003,6.781614,-1.99773,-2.116239407,6.781614,-1.99773,-2.116239407,0.000026,-0.000084,0.008817,0.000002,-0.029645,0.000045,-0.001793
12/22/2015 16:37:21.259,0.0000,,x,17850,-17685,0.003896,0.000037,6.76975,-2.009594,-2.128807203,6.76975,-2.009594,-2.128807203,0.000033,-0.000087,0.008872,0.000002,-0.029645,0.000045,-0.001795
12/22/2015 16:37:23.851,0.0000,,x,17856,-17691,0.002263,0.00004,6.759741,-2.019603,-2.139409958,6.759741,-2.019603,-2.139409958,0.000036,-0.00009,0.008896,0.000002,-0.029645,0.000045,-0.001796
12/22/2015 16:37:26.705,0.0000,,x,17863,-17698,-0.00063,0.000041,6.75016,-2.029184,-2.149559322,6.75016,-2.029184,-2.149559322,0.000037,-0.000093,0.008906,0.000002,-0.029645,0.000045,-0.001796
12/22/2015 16:37:29.357,0.0000,,x,17869,-17704,0.001682,0.000041,6.739263,-2.040081,-2.161102754,6.739263,-2.040081,-2.161102754,0.000037,-0.000096,0.008905,0.000002,-0.029645,0.000045,-0.001795
12/22/2015 16:37:32.509,0.0000,,x,17875,-17710,0.003306,0.00004,6.727847,-2.051497,-2.173195975,6.727847,-2.051497,-2.173195975,0.000036,-0.000099,0.00888,0.000002,-0.029645,0.000045,-0.001794
12/22/2015 16:37:35.364,0.0000,,x,17881,-17716,0.001006,0.000039,6.719824,-2.05952,-2.181694915,6.719824,-2.05952,-2.181694915,0.000035,-0.000102,0.008856,0.000002,-0.029645,0.000046,-0.001792
12/22/2015 16:37:38.282,0.0000,,x,17888,-17723,0.00298,0.000039,6.719524,-2.05982,-2.182012712,6.719524,-2.05982,-2.182012712,0.000035,-0.000104,0.008796,0.000002,-0.029645,0.000046,-0.001783
12/22/2015 16:37:41.355,0.0000,,x,17894,-17729,0.002757,0.00004,6.717861,-2.061483,-2.183774364,6.717861,-2.061483,-2.183774364,0.000036,-0.000106,0.008757,0.000002,-0.029645,0.000046,-0.001774
12/22/2015 16:37:44.646,-0.0009,,37,17900,-17735,-0.000005,0.00004,6.717285,-2.062059,-2.184384534,6.717285,-2.062059,-2.184384534,0.000036,-0.000108,0.008709,0.000002,-0.029645,0.000046,-0.001764
12/22/2015 16:39:04.633,0.0000,11,x,17917,-17752,-0.001673,0.000038,6.711561,-2.067783,-2.190448093,6.711561,-2.067783,-2.190448093,0.000034,-0.000124,0.008197,0.000002,-0.029645,0.000046,-0.001633
12/22/2015 16:39:07.782,0.0000,,x,17933,-17768,0.000751,0.000038,6.708952,-2.070392,-2.193211864,6.708952,-2.070392,-2.193211864,0.000034,-0.000126,0.008206,0.000002,-0.029645,0.000046,-0.001631
12/22/2015 16:39:10.855,0.0000,,x,17950,-17785,0.003452,0.000037,6.700851,-2.078493,-2.201793432,6.700851,-2.078493,-2.201793432,0.000033,-0.000128,0.008229,0.000002,-0.029645,0.000046,-0.001629
12/22/2015 16:39:13.883,0.0000,,x,17967,-17802,0.003513,0.000036,6.694248,-2.085096,-2.208788136,6.694248,-2.085096,-2.208788136,0.000032,-0.000128,0.008238,0.000002,-0.029645,0.000046,-0.001631
12/22/2015 16:39:16.986,0.0000,,x,17983,-17818,0.002888,0.000034,6.686045,-2.093299,-2.217477754,6.686045,-2.093299,-2.217477754,0.00003,-0.000128,0.008256,0.000002,-0.029645,0.000046,-0.001636
12/22/2015 16:39:19.888,0.0000,,x,18000,-17835,0.00202,0.000032,6.676903,-2.102441,-2.227162076,6.676903,-2.102441,-2.227162076,0.000028,-0.000128,0.008278,0.000002,-0.029645,0.000046,-0.001641
12/22/2015 16:39:23.103,0.0000,,x,18017,-17852,0.001098,0.00003,6.667711,-2.111633,-2.236899364,6.667711,-2.111633,-2.236899364,0.000026,-0.000128,0.008299,0.000002,-0.029645,0.000046,-0.001646
12/22/2015 16:39:26.145,0.0000,,x,18033,-17868,0.001325,0.000029,6.657089,-2.122255,-2.248151483,6.657089,-2.122255,-2.248151483,0.000025,-0.000128,0.008316,0.000002,-0.029645,0.000046,-0.00165
12/22/2015 16:39:29.218,0.0000,,x,18050,-17885,0.001618,0.000027,6.649177,-2.130167,-2.256532839,6.649177,-2.130167,-2.256532839,0.000023,-0.000129,0.00833,0.000002,-0.029645,0.000046,-0.001651
12/22/2015 16:39:32.557,0.0000,,x,18067,-17902,0.002046,0.000026,6.640522,-2.138822,-2.265701271,6.640522,-2.138822,-2.265701271,0.000022,-0.000129,0.008352,0.000002,-0.029645,0.000046,-0.001659
12/22/2015 16:39:35.941,0.0000,,x,18083,-17918,0.001421,0.000025,6.630137,-2.149207,-2.276702331,6.630137,-2.149207,-2.276702331,0.000021,-0.00013,0.008394,0.000002,-0.029645,0.000046,-0.001665
12/22/2015 16:39:39.156,-0.0007,,38,18100,-17935,0.001794,0.000023,6.620618,-2.158726,-2.286786017,6.620618,-2.158726,-2.286786017,0.000019,-0.000133,0.008436,0.000002,-0.029645,0.000046,-0.001667
12/22/2015 16:40:40.326,0.0000,30,x,18090,-17925,0.001794,0.00003,0.018209,-8.761135,-9.280863347,0.018209,-8.761135,-9.280863347,0.000026,-0.000152,0.008245,0.000002,-0.029645,0.000047,-0.00158
12/22/2015 16:40:43.166,0.0000,,x,17790,-17625,0.000987,0.000029,0.018181,-8.761163,-9.280893008,0.018181,-8.761163,-9.280893008,0.000025,-0.000152,0.00826,0.000002,-0.029645,0.000047,-0.00158
12/22/2015 16:40:46.317,0.0000,,x,17490,-17325,-0.001514,0.000028,0.018219,-8.761125,-9.280852754,0.018219,-8.761125,-9.280852754,0.000024,-0.000152,0.008278,0.000002,-0.029645,0.000047,-0.00158
12/22/2015 16:40:49.390,0.0000,,x,17190,-17025,0.003446,0.000027,0.018266,-8.761078,-9.280802966,0.018266,-8.761078,-9.280802966,0.000023,-0.000152,0.008291,0.000002,-0.029645,0.000047,-0.00158
12/22/2015 16:40:52.245,0.0000,,x,16890,-16725,0.0015,0.000026,0.018225,-8.761119,-9.280846398,0.018225,-8.761119,-9.280846398,0.000022,-0.000152,0.008317,0.000002,-0.029645,0.000047,-0.001581
12/22/2015 16:40:55.288,0.0000,,x,16590,-16425,-0.000704,0.000025,0.018231,-8.761113,-9.280840042,0.018231,-8.761113,-9.280840042,0.000021,-0.000151,0.008338,0.000002,-0.029645,0.000047,-0.00158
12/22/2015 16:40:58.438,0.0000,,x,16290,-16125,0.000451,0.000024,0.018165,-8.761179,-9.280909958,0.018165,-8.761179,-9.280909958,0.00002,-0.000151,0.008356,0.000002,-0.029645,0.000047,-0.00158
12/22/2015 16:41:01.560,0.0000,,x,15990,-15825,0.001251,0.000023,0.018244,-8.7611,-9.280826271,0.018244,-8.7611,-9.280826271,0.000019,-0.000151,0.008381,0.000002,-0.029645,0.000047,-0.00158
12/22/2015 16:41:04.522,0.0000,,x,15690,-15525,0.002617,0.000022,0.018301,-8.761043,-9.28076589,0.018301,-8.761043,-9.28076589,0.000018,-0.000152,0.008411,0.000002,-0.029645,0.000047,-0.00158
12/22/2015 16:41:07.628,0.0000,,x,15390,-15225,-0.001169,0.000021,0.018206,-8.761138,-9.280866525,0.018206,-8.761138,-9.280866525,0.000017,-0.000154,0.008438,0.000002,-0.029645,0.000047,-0.001582
12/22/2015 16:41:10.794,0.0000,,x,15090,-14925,0.000295,0.00002,0.018234,-8.76111,-9.280836864,0.018234,-8.76111,-9.280836864,0.000016,-0.000157,0.008474,0.000002,-0.029645,0.000047,-0.001582
12/22/2015 16:41:13.837,0.0000,,x,14790,-14625,0.00195,0.00002,0.018216,-8.761128,-9.280855932,0.018216,-8.761128,-9.280855932,0.000016,-0.000159,0.008501,0.000002,-0.029645,0.000047,-0.001583
12/22/2015 16:41:16.661,0.0000,,x,14490,-14325,0.000907,0.000019,0.018225,-8.761119,-9.280846398,0.018225,-8.761119,-9.280846398,0.000015,-0.000161,0.008499,0.000002,-0.029645,0.000047,-0.001583
12/22/2015 16:41:19.827,0.0000,,x,14190,-14025,0.002575,0.000019,0.018203,-8.761141,-9.280869703,0.018203,-8.761141,-9.280869703,0.000015,-0.000164,0.008514,0.000002,-0.029645,0.000047,-0.001584
12/22/2015 16:41:22.901,0.0000,,x,13890,-13725,-0.001291,0.000019,0.018181,-8.761163,-9.280893008,0.018181,-8.761163,-9.280893008,0.000015,-0.000167,0.008515,0.000002,-0.029645,0.000047,-0.001584
12/22/2015 16:41:26.162,0.0000,,x,13590,-13425,-0.000334,0.000018,0.01813,-8.761214,-9.280947034,0.01813,-8.761214,-9.280947034,0.000014,-0.00017,0.008528,0.000002,-0.029645,0.000047,-0.001584
12/22/2015 16:41:29.469,0.0000,,x,13290,-13125,0.00151,0.000018,0.018209,-8.761135,-9.280863347,0.018209,-8.761135,-9.280863347,0.000014,-0.000173,0.008551,0.000002,-0.029645,0.000047,-0.001585
12/22/2015 16:41:32.698,0.0000,,x,12990,-12825,0.00469,0.000018,0.018216,-8.761128,-9.280855932,0.018216,-8.761128,-9.280855932,0.000014,-0.000176,0.008566,0.000002,-0.029645,0.000047,-0.001586
12/22/2015 16:41:35.787,0.0000,,x,12690,-12525,0.002406,0.000018,0.018133,-8.761211,-9.280943856,0.018133,-8.761211,-9.280943856,0.000014,-0.000179,0.008547,0.000002,-0.029645,0.000047,-0.00158
12/22/2015 16:41:38.892,0.0000,,x,12390,-12225,0.003851,0.000017,0.018171,-8.761173,-9.280903602,0.018171,-8.761173,-9.280903602,0.000013,-0.000182,0.008563,0.000002,-0.029645,0.000047,-0.001566
12/22/2015 16:41:42.153,0.0000,,x,12090,-11925,0.003813,0.000016,0.018181,-8.761163,-9.280893008,0.018181,-8.761163,-9.280893008,0.000012,-0.000186,0.008587,0.000002,-0.029645,0.000047,-0.001568
12/22/2015 16:41:44.960,0.0000,,x,11790,-11625,0.003656,0.000016,0.018228,-8.761116,-9.28084322,0.018228,-8.761116,-9.28084322,0.000012,-0.000188,0.008583,0.000002,-0.029645,0.000047,-0.001511
12/22/2015 16:41:47.939,0.0000,,x,11490,-11325,-0.000324,0.000015,0.018152,-8.761192,-9.280923729,0.018152,-8.761192,-9.280923729,0.000011,-0.000192,0.008601,0.000002,-0.029645,0.000047,-0.00151
12/22/2015 16:41:50.904,0.0000,,x,11190,-11025,0.000352,0.000015,0.018152,-8.761192,-9.280923729,0.018152,-8.761192,-9.280923729,0.000011,-0.000195,0.008617,0.000002,-0.029645,0.000047,-0.001513
12/22/2015 16:41:54.040,0.0000,,x,10890,-10725,0.000767,0.000015,0.018155,-8.761189,-9.280920551,0.018155,-8.761189,-9.280920551,0.000011,-0.000198,0.008626,0.000002,-0.029645,0.000047,-0.001514
12/22/2015 16:41:57.331,0.0000,,x,10590,-10425,-0.000123,0.000015,0.018155,-8.761189,-9.280920551,0.018155,-8.761189,-9.280920551,0.000011,-0.000202,0.008639,0.000002,-0.029645,0.000047,-0.001518
12/22/2015 16:42:00.264,0.0000,,x,10290,-10125,0.00173,0.000015,0.018184,-8.76116,-9.280889831,0.018184,-8.76116,-9.280889831,0.000011,-0.000205,0.008656,0.000002,-0.029645,0.000047,-0.001521
12/22/2015 16:42:03.151,0.0000,,x,9990,-9825,0.000205,0.000014,0.018121,-8.761223,-9.280956568,0.018121,-8.761223,-9.280956568,0.00001,-0.000209,0.008659,0.000002,-0.029645,0.000047,-0.001524
12/22/2015 16:42:05.989,0.0000,,x,9690,-9525,-0.000197,0.000014,0.018165,-8.761179,-9.280909958,0.018165,-8.761179,-9.280909958,0.00001,-0.000211,0.008634,0.000002,-0.029645,0.000047,-0.001524
12/22/2015 16:42:09.172,0.0000,,x,9390,-9225,0.002942,0.000015,0.018133,-8.761211,-9.280943856,0.018133,-8.761211,-9.280943856,0.000011,-0.000214,0.008611,0.000002,-0.029645,0.000047,-0.001523
12/22/2015 16:42:11.936,-0.0009,,39,17800,-17635,-0.00071,0.000015,0.018117,-8.761227,-9.280960805,0.018117,-8.761227,-9.280960805,0.000011,-0.000215,0.008586,0.000002,-0.029645,0.000047,-0.001523
12/22/2015 16:43:29.640,0.0000,45,x,17793,-17628,0.004227,0.000018,0.018061,-8.761283,-9.281020127,0.018061,-8.761283,-9.281020127,0.000014,-0.000236,0.008183,0.000002,-0.029645,0.000047,-0.001488
12/22/2015 16:43:32.561,0.0000,,x,17787,-17622,0.000588,0.000017,0.018089,-8.761255,-9.280990466,0.018089,-8.761255,-9.280990466,0.000013,-0.000238,0.0082,0.000002,-0.029645,0.000047,-0.001488
12/22/2015 16:43:35.866,0.0000,,x,17780,-17615,-0.001686,0.000017,0.018048,-8.761296,-9.281033898,0.018048,-8.761296,-9.281033898,0.000013,-0.00024,0.00823,0.000002,-0.029645,0.000047,-0.001488
12/22/2015 16:43:38.954,0.0000,,x,17774,-17609,0.002687,0.000016,0.018095,-8.761249,-9.28098411,0.018095,-8.761249,-9.28098411,0.000012,-0.000241,0.008248,0.000002,-0.029645,0.000047,-0.00149
12/22/2015 16:43:42.341,0.0000,,x,17767,-17602,0.001401,0.000015,0.018095,-8.761249,-9.28098411,0.018095,-8.761249,-9.28098411,0.000011,-0.000241,0.008288,0.000002,-0.029645,0.000047,-0.001492
12/22/2015 16:43:45.335,0.0000,,x,17761,-17596,0.000384,0.000015,0.018089,-8.761255,-9.280990466,0.018089,-8.761255,-9.280990466,0.000011,-0.000241,0.00832,0.000002,-0.029645,0.000047,-0.001494
12/22/2015 16:43:48.316,0.0000,,x,17754,-17589,0.000279,0.000014,0.018099,-8.761245,-9.280979873,0.018099,-8.761245,-9.280979873,0.00001,-0.000241,0.008343,0.000002,-0.029645,0.000047,-0.001496
12/22/2015 16:43:51.312,0.0000,,x,17748,-17583,0.001663,0.000014,0.018048,-8.761296,-9.281033898,0.018048,-8.761296,-9.281033898,0.00001,-0.000242,0.008362,0.000002,-0.029645,0.000047,-0.001498
12/22/2015 16:43:54.680,0.0000,,x,17741,-17576,0.000725,0.000013,0.018076,-8.761268,-9.281004237,0.018076,-8.761268,-9.281004237,0.000009,-0.000242,0.008381,0.000002,-0.029645,0.000048,-0.0015
12/22/2015 16:43:57.769,0.0000,,x,17735,-17570,0.000023,0.000013,0.018105,-8.761239,-9.280973517,0.018105,-8.761239,-9.280973517,0.000009,-0.000243,0.008401,0.000002,-0.029645,0.000048,-0.001501
12/22/2015 16:44:00.983,0.0000,,x,17728,-17563,0.000725,0.000013,0.01807,-8.761274,-9.281010593,0.01807,-8.761274,-9.281010593,0.000009,-0.000248,0.008441,0.000002,-0.029645,0.000048,-0.001503
12/22/2015 16:44:03.963,0.0000,,x,17722,-17557,-0.002149,0.000015,0.018061,-8.761283,-9.281020127,0.018061,-8.761283,-9.281020127,0.000011,-0.000252,0.00848,0.000002,-0.029645,0.000048,-0.001504
12/22/2015 16:44:07.176,0.0000,,x,17715,-17550,0.001545,0.000016,0.017991,-8.761353,-9.28109428,0.017991,-8.761353,-9.28109428,0.000012,-0.000256,0.008512,0.000002,-0.029645,0.000048,-0.001506
12/22/2015 16:44:10.483,0.0000,,x,17709,-17544,0.002317,0.000017,0.018007,-8.761337,-9.281077331,0.018007,-8.761337,-9.281077331,0.000013,-0.000261,0.00853,0.000002,-0.029645,0.000048,-0.001508
